,tweet_id,jpg_url,predicted_breed,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count
382,675853064436391936,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,Labrador_retriever,2015-12-13 01:41:41,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,88.0,80.0,None,,2414.0,1128.0
383,675870721063669760,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,golden_retriever,,,,,,,,
384,675878199931371520,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,Cardigan,2015-12-13 03:21:34,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",11.0,10.0,None,,3772.0,1232.0
385,675888385639251968,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,West_Highland_white_terrier,2015-12-13 04:02:03,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10.0,10.0,None,,2103.0,834.0
386,675891555769696257,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,Italian_greyhound,2015-12-13 04:14:39,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,6.0,10.0,Donny,,1914.0,759.0
387,675898130735476737,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,Labrador_retriever,2015-12-13 04:40:46,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,10.0,10.0,None,pupper,1439.0,505.0
388,676089483918516224,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,bull_mastiff,2015-12-13 17:21:08,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",9.0,10.0,None,,1176.0,388.0
389,676101918813499392,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,Shih-Tzu,2015-12-13 18:10:33,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11.0,10.0,Striker,,2568.0,1045.0
390,676146341966438401,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,Irish_water_spaniel,2015-12-13 21:07:04,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10.0,10.0,Bert,,1745.0,583.0
391,676191832485810177,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,Chihuahua,2015-12-14 00:07:50,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10.0,10.0,None,,2047.0,914.0
392,676219687039057920,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,whippet,2015-12-14 01:58:31,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,10.0,10.0,Kenneth,,70423.0,27562.0
393,676237365392908289,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,French_bulldog,2015-12-14 03:08:46,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,8.0,10.0,Winston,,1087.0,248.0
394,676263575653122048,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,toy_poodle,2015-12-14 04:52:55,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,10.0,10.0,None,pupper,1884.0,483.0
395,676430933382295552,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,golden_retriever,2015-12-14 15:57:56,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10.0,10.0,Duke,,1258.0,302.0
396,676440007570247681,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,Maltese_dog,2015-12-14 16:34:00,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11.0,10.0,None,,1555.0,585.0
397,676470639084101634,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,golden_retriever,2015-12-14 18:35:43,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,11.0,10.0,None,pupper,10505.0,4148.0
398,676496375194980353,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,pug,2015-12-14 20:17:59,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,9.0,10.0,Griffin,,1367.0,466.0
399,676533798876651520,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,chow,2015-12-14 22:46:41,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,12.0,10.0,None,,1691.0,486.0
400,676575501977128964,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,Yorkshire_terrier,2015-12-15 01:32:24,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,8.0,10.0,None,pupper,2317.0,980.0
401,676582956622721024,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,Boston_bull,2015-12-15 02:02:01,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",8.0,10.0,Vinnie,,1068.0,251.0
402,676588346097852417,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,Boston_bull,2015-12-15 02:23:26,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,5.0,10.0,Bubbles,,2068.0,693.0
403,676603393314578432,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,whippet,2015-12-15 03:23:14,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9.0,10.0,Godzilla,pupper,1031.0,337.0
404,676606785097199616,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,malinois,2015-12-15 03:36:42,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,12.0,10.0,None,,1715.0,384.0
405,676613908052996102,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,Doberman,2015-12-15 04:05:01,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,12.0,10.0,the,,980.0,174.0
406,676617503762681856,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,Chihuahua,2015-12-15 04:19:18,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,13.0,10.0,None,pupper,2607.0,851.0
407,676811746707918848,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,Chihuahua,2015-12-15 17:11:09,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,9.0,10.0,Penny,,1300.0,377.0
408,676819651066732545,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,Labrador_retriever,2015-12-15 17:42:34,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,12.0,10.0,None,pupper,1649.0,598.0
409,676821958043033607,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,Great_Pyrenees,2015-12-15 17:51:44,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11.0,10.0,None,,20576.0,13686.0
410,676864501615042560,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,Chesapeake_Bay_retriever,2015-12-15 20:40:47,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10.0,10.0,Ash,,1878.0,621.0
411,676936541936185344,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,Chesapeake_Bay_retriever,2015-12-16 01:27:03,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,8.0,10.0,None,pupper,11540.0,4404.0
412,676946864479084545,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,Pekinese,2015-12-16 02:08:04,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12.0,10.0,None,,1570.0,325.0
413,676949632774234114,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,Welsh_springer_spaniel,2015-12-16 02:19:04,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8.0,10.0,Tyrus,,1175.0,347.0
414,676957860086095872,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,Labrador_retriever,2015-12-16 02:51:45,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10.0,10.0,None,,2014.0,718.0
415,676975532580409345,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,malamute,2015-12-16 04:01:59,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11.0,10.0,Cooper,,2514.0,946.0
416,677187300187611136,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,English_setter,2015-12-16 18:03:28,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9.0,10.0,None,,2478.0,804.0
417,677269281705472000,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,Shetland_sheepdog,2015-12-16 23:29:14,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10.0,10.0,the,pupper,1786.0,631.0
418,677301033169788928,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,Japanese_spaniel,2015-12-17 01:35:24,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5.0,10.0,Juckson,,1106.0,354.0
419,677314812125323265,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,Blenheim_spaniel,2015-12-17 02:30:09,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10.0,10.0,Tassy,,1492.0,468.0
420,677328882937298944,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,kelpie,2015-12-17 03:26:04,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10.0,10.0,Derek,,3313.0,1332.0
421,677331501395156992,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,beagle,2015-12-17 03:36:28,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,9.0,10.0,Humphrey,,983.0,207.0
422,677334615166730240,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,Lakeland_terrier,2015-12-17 03:48:51,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,9.0,10.0,None,,1218.0,249.0
423,677530072887205888,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,Staffordshire_bullterrier,2015-12-17 16:45:31,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,9.0,10.0,Axel,,963.0,203.0
424,677547928504967168,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,American_Staffordshire_terrier,2015-12-17 17:56:29,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12.0,10.0,None,,6275.0,3277.0
425,677557565589463040,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,Shih-Tzu,2015-12-17 18:34:46,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,10.0,10.0,None,pupper,2206.0,1008.0
426,677565715327688705,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,basset,2015-12-17 19:07:09,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,6.0,10.0,None,,1185.0,409.0
427,677644091929329666,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,Chihuahua,2015-12-18 00:18:36,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11.0,10.0,a,,1704.0,724.0
428,677673981332312066,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,Maltese_dog,2015-12-18 02:17:22,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,9.0,10.0,None,,3016.0,1336.0
429,677687604918272002,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,Pembroke,2015-12-18 03:11:30,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11.0,10.0,None,,2242.0,748.0
430,677698403548192770,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,Shih-Tzu,2015-12-18 03:54:25,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,9.0,10.0,Sadie,,1111.0,285.0
431,677700003327029250,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,Siberian_husky,2015-12-18 04:00:46,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10.0,10.0,Ralph,,3092.0,1279.0
432,677716515794329600,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,chow,2015-12-18 05:06:23,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,144.0,120.0,None,,2773.0,869.0
433,677895101218201600,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,dalmatian,2015-12-18 16:56:01,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,9.0,10.0,None,,4363.0,1829.0
434,677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,Eskimo_dog,2015-12-18 18:29:07,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10.0,10.0,None,,1212.0,362.0
435,678021115718029313,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,miniature_pinscher,2015-12-19 01:16:45,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12.0,10.0,Reese,,12283.0,5578.0
436,678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,Chihuahua,2015-12-19 16:47:58,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,9.0,10.0,Jessifer,,1443.0,326.0
437,678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,Maltese_dog,2015-12-19 18:19:51,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,10.0,10.0,None,pupper,10358.0,5459.0
438,678334497360859136,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,Norfolk_terrier,2015-12-19 22:02:01,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10.0,10.0,Rosie,,1175.0,222.0
439,678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,golden_retriever,2015-12-19 22:28:09,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,12.0,10.0,None,pupper,1562.0,470.0
440,678380236862578688,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,Samoyed,2015-12-20 01:03:46,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,10.0,10.0,Crumpet,,2217.0,818.0
441,678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,miniature_pinscher,2015-12-20 01:38:42,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11.0,10.0,Bella,pupper,1705.0,379.0
442,678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,Pembroke,2015-12-20 02:09:34,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12.0,10.0,None,,1439.0,372.0
443,678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,Bedlington_terrier,2015-12-20 02:20:55,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,12.0,10.0,None,,72984.0,28384.0
444,678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,schipperke,2015-12-20 03:02:53,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10.0,10.0,Jerome,,3804.0,1600.0
445,678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,Maltese_dog,2015-12-20 03:58:55,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2.0,10.0,Crystal,,4970.0,2255.0
446,678446151570427904,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,Staffordshire_bullterrier,2015-12-20 05:25:42,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,10.0,10.0,None,,3637.0,1362.0
447,678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,Labrador_retriever,2015-12-20 18:29:43,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,10.0,10.0,Grizz,,1867.0,359.0
448,678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,beagle,2015-12-21 00:53:29,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,6.0,10.0,Tango,,3372.0,1477.0
449,678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,malamute,2015-12-21 01:53:54,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,10.0,10.0,Dash,,6440.0,2913.0
450,678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish_terrier,2015-12-21 02:30:45,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10.0,10.0,Wilson,,1471.0,412.0
451,678774928607469569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,Pembroke,2015-12-21 03:12:08,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11.0,10.0,Tug,,2559.0,814.0
452,678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,2015-12-21 04:44:55,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7.0,10.0,Linda,,3144.0,1019.0
453,678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,Labrador_retriever,2015-12-21 04:52:53,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,12.0,10.0,None,pupper,2346.0,813.0
454,678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador_retriever,2015-12-21 16:04:13,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11.0,10.0,Lola,,1496.0,407.0
455,678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,Eskimo_dog,2015-12-21 17:33:48,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12.0,10.0,None,,2052.0,1011.0
456,679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,golden_retriever,2015-12-21 21:15:11,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,9.0,10.0,None,,2047.0,583.0
457,679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,schipperke,2015-12-21 22:15:18,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11.0,10.0,Chompsky,,15398.0,7153.0
458,679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,kelpie,2015-12-22 01:28:25,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,12.0,10.0,officially,,5395.0,2295.0
459,679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,Scottish_deerhound,2015-12-22 02:52:45,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,10.0,10.0,Louis,,2683.0,1031.0
460,679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,Italian_greyhound,2015-12-22 03:57:37,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,8.0,10.0,None,,2539.0,916.0
461,679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,pug,2015-12-22 04:35:49,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11.0,10.0,Rubio,,19297.0,7186.0
462,679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,toy_poodle,2015-12-23 00:45:35,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,11.0,10.0,Hurley,,29223.0,16879.0
463,679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese_dog,2015-12-23 01:37:45,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,9.0,10.0,Evy,,1905.0,573.0
464,679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,2015-12-23 03:58:25,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,7.0,10.0,William,,3048.0,1137.0
465,679530280114372609,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,dalmatian,2015-12-23 05:13:38,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,7.0,10.0,a,,4342.0,1868.0
466,679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,boxer,2015-12-23 17:55:32,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,8.0,10.0,Mike,,1530.0,424.0
467,679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,West_Highland_white_terrier,2015-12-23 18:25:38,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,8.0,10.0,Hunter,,1984.0,743.0
468,679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French_bulldog,2015-12-23 18:51:56,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,9.0,10.0,None,,1903.0,712.0
469,679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,bloodhound,2015-12-23 21:37:40,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10.0,10.0,Rinna,pupper,2843.0,987.0
470,679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua,2015-12-24 00:58:27,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13.0,10.0,None,pupper,32895.0,12483.0
471,679844490799091713,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,2015-12-24 02:02:12,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,10.0,10.0,Willie,,2173.0,680.0
472,679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,chow,2015-12-24 02:42:51,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,7.0,10.0,Bruce,,2595.0,1093.0
473,679862121895714818,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,EntleBucher,2015-12-24 03:12:15,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",11.0,10.0,None,,2233.0,551.0
474,680055455951884288,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,Samoyed,2015-12-24 16:00:30,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",10.0,10.0,Sammy,,,
475,680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,Shih-Tzu,2015-12-24 17:00:27,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,9.0,10.0,Emmie,,2374.0,770.0
476,680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,golden_retriever,2015-12-24 19:00:23,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,11.0,10.0,None,pupper,3283.0,1236.0
477,680115823365742593,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,pug,2015-12-24 20:00:22,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,9.0,10.0,Ozzy,,2483.0,819.0
478,680130881361686529,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,Maltese_dog,2015-12-24 21:00:12,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,10.0,10.0,Reggie,,2099.0,849.0
479,680145970311643136,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,miniature_poodle,2015-12-24 22:00:10,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10.0,10.0,Kawhi,pupper,3292.0,1546.0
480,680161097740095489,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,bluetick,2015-12-24 23:00:17,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,12.0,10.0,Goliath,,2122.0,665.0
481,680191257256136705,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,Brittany_spaniel,2015-12-25 01:00:07,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,11.0,10.0,None,pupper,1966.0,438.0
